utterance,coded_word,spatial_or_not,session_id,line,is_candidate
does that hurt?,that,0,165,53,False
does that hurt?,hurt,0,165,53,False
uh oh!,uh,0,165,54,False
uh oh!,oh,0,165,54,False
but he's he's okay now.,but,0,165,55,False
but he's he's okay now.,he's,0,165,55,False
but he's he's okay now.,he's,0,165,55,False
but he's he's okay now.,okay,0,165,55,False
but he's he's okay now.,now,0,165,55,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,um,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,and,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,hea,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,learning,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,how,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,to,0,165,56,True
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,get,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,better,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,at,0,165,56,True
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,that,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,cause,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,it's,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,very,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,important,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,for,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,him,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,how,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,to,0,165,56,True
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,learn,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,how,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,to,0,165,56,True
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,cut,0,165,56,True
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,properly,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,without,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,hurting,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,himself,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,or,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,hurting,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,other,0,165,56,False
um and hea learning how to get better at that cause it's very important for him how to learn how to cut properly without hurting himself or hurting other people.,people,0,165,56,False
and we wished papi would have been here but he's not.,and,0,165,59,False
and we wished papi would have been here but he's not.,we,0,165,59,False
and we wished papi would have been here but he's not.,wished,0,165,59,False
and we wished papi would have been here but he's not.,papi,0,165,59,False
and we wished papi would have been here but he's not.,would,0,165,59,False
and we wished papi would have been here but he's not.,have,0,165,59,False
and we wished papi would have been here but he's not.,been,0,165,59,False
and we wished papi would have been here but he's not.,here,1,165,59,True
and we wished papi would have been here but he's not.,but,0,165,59,False
and we wished papi would have been here but he's not.,he's,0,165,59,False
and we wished papi would have been here but he's not.,not,0,165,59,False
he's at the house.,he's,0,165,60,False
he's at the house.,at,1,165,60,True
he's at the house.,the,0,165,60,False
he's at the house.,house,0,165,60,False
yea.,yea,0,165,61,False
so thank you fo watching.,so,0,165,62,False
so thank you fo watching.,thank,0,165,62,False
so thank you fo watching.,you,0,165,62,False
so thank you fo watching.,fo,0,165,62,False
so thank you fo watching.,watching,0,165,62,False
yea.,yea,0,165,63,False
thank you for watching.,thank,0,165,64,False
thank you for watching.,you,0,165,64,False
thank you for watching.,for,0,165,64,False
thank you for watching.,watching,0,165,64,False
see you later.,see,0,165,65,False
see you later.,you,0,165,65,False
see you later.,later,0,165,65,False
bye.,bye,0,165,66,False
I really enjoyed tinkering town.,i,0,167,13,False
I really enjoyed tinkering town.,really,0,167,13,False
I really enjoyed tinkering town.,enjoyed,0,167,13,False
I really enjoyed tinkering town.,tinkering,0,167,13,False
I really enjoyed tinkering town.,town,0,167,13,True
what did you like about it?,what,0,167,14,False
what did you like about it?,did,0,167,14,False
what did you like about it?,you,0,167,14,False
what did you like about it?,like,0,167,14,False
what did you like about it?,about,0,167,14,True
what did you like about it?,it,0,167,14,False
um I um I I I built a bunch of stuff.,um,0,167,15,False
um I um I I I built a bunch of stuff.,i,0,167,15,False
um I um I I I built a bunch of stuff.,um,0,167,15,False
um I um I I I built a bunch of stuff.,i,0,167,15,False
um I um I I I built a bunch of stuff.,i,0,167,15,False
um I um I I I built a bunch of stuff.,i,0,167,15,False
um I um I I I built a bunch of stuff.,built,0,167,15,False
um I um I I I built a bunch of stuff.,a,0,167,15,False
um I um I I I built a bunch of stuff.,bunch,0,167,15,False
um I um I I I built a bunch of stuff.,of,0,167,15,False
um I um I I I built a bunch of stuff.,stuff,0,167,15,False
I built a parachute that actually flew really well.,i,0,167,16,False
